name,longitude,latitude,geometry,nearest_tract_index,nearest_tract,distance_to_nearest_tract
PEOPLES ORGANIC MARKET INC,-73.953555438,40.665437598,POINT (-73.953555438 40.66543759799999),4623,032300,177.95294289984798
DEVEN CORP THE,-73.767670558,42.651957033,POINT (-73.767670558 42.65195703300001),4864,002200,247.688080176738
LA HACIENDA MEATS AND GROCERY MARKET LLC,-73.841911083,40.958397574,POINT (-73.841911083 40.958397574),3367,002104,623.2374637482823
OSMAN ALAAELDIN M,-73.756150805,42.643540722,POINT (-73.756150805 42.64354072199999),3776,002500,280.24347179127034
KOHLE ROMANI INC,-73.996612185,40.74119106,POINT (-73.996612185 40.74119105999999),2678,008700,121.29528124928378
TARGEE GAS & MART INC,-74.083469824,40.622947384,POINT (-74.083469824 40.622947384),4436,002900,370.3186640443307
YASMINE MARKET INC,-78.890395322,42.92158052,POINT (-78.890395322 42.92158051999999),1394,006100,712.1632916387666
ADA LANDMAN INC,-74.041299142,41.108650467,POINT (-74.041299142 41.108650467),3612,012403,226.83737626848284
MAISON JAR LLC,-73.949872429,40.724211671,POINT (-73.949872429 40.724211671),5052,057100,200.6556140826867
TARGET CORPORATION,-78.822275183,42.99807215,POINT (-78.822275183 42.99807214999999),1797,007902,1396.8735528124414
K&L TRADING INC,-73.656280597,40.588204772,POINT (-73.656280597 40.588204772),886,416701,448.7821175267892
66 CONVENIENCE CORP,-73.364787928,40.868918356,POINT (-73.364787928 40.868918356),1785,110502,527.3544614581053
"SEXTON ENTERPRISES, INC",-76.227381284,43.18391896,POINT (-76.227381284 43.18391896),1057,011202,1283.6673380646014
REID KENNETH,-73.835828087,40.898599388,POINT (-73.835828087 40.898599387999994),3034,002800,296.1797531709971
L&M DELICATESSEN CORP,-73.999224237,40.739510614,POINT (-73.999224237 40.739510614),2676,008100,50.31096340883453
A&Z MARKET CORP,-77.58055305,43.175407263,POINT (-77.58055305 43.175407263),2857,008400,363.28435587852994
DOLSON AVE PETRO CORP,-74.429039012,41.425118861,POINT (-74.429039012 41.425118861),1657,001601,929.6941021696396
STEWARTS SHOPS CORP,-73.89203713,42.81587944,POINT (-73.89203713 42.81587944),2277,032101,1432.898125636742
BROADWAY BAY RESTAURANT INC,-73.198510834,40.640277597,POINT (-73.198510834 40.640277597),3055,147004,2804.161069807213
EDEN VALLEY CREAMERY LLC,-79.032429643,42.336790959,POINT (-79.032429643 42.336790959),3081,960500,5468.20972328371
LJR SINGH CORP,-74.050024354,41.515553478,POINT (-74.050024354 41.515553478),781,010400,957.2555325639684
DELI GROCERY 137A CORP,-73.917753815,40.8061708,POINT (-73.917753815 40.80617079999999),527,002701,169.65978992978194
ASIA SUPER MARKET BUFFALO LLC,-78.82222968,43.00999713,POINT (-78.82222968 43.00999713),3070,009116,1065.6620021660904
DOLLAR TREE STORES INC,-73.047183199,40.837202366,POINT (-73.047183199 40.837202366),2009,158606,1074.4205728283246
SINGH PETRO HOLDINGS INC,-74.959290277,42.658979433,POINT (-74.95929027700001 42.658979433),1734,590201,4806.159120555861
MEAT MART 13TH AVE CORP,-73.995255741,40.639797189,POINT (-73.995255741 40.63979718899999),3884,022200,259.7718085044829
A&H PELTON CONVENIENCE CORP,-74.109521701,40.630129208,POINT (-74.109521701 40.63012920799999),3568,010500,453.2681260896606
FAMILY DOLLAR STORES OF NEW YORK LLC,-77.69184092,43.167310219,POINT (-77.69184092 43.167310219),625,014301,477.79979855367463
ABDULKADER RASHAD A & WADAH A,-73.85551986,40.840626373,POINT (-73.85551986 40.840626373),3163,021001,233.5081066919703
19TH ST IN AND OUT GROCERY AND DELI,-73.706457016,42.731298996,POINT (-73.706457016 42.73129899599999),4873,013300,344.1107827435904
RAMA FOOD CORP,-73.903129657,40.830275519,POINT (-73.903129657 40.830275519),552,014900,293.13724232454007
318 FOODS INC,-73.099804395,40.828007719,POINT (-73.099804395 40.82800771899999),3727,158502,670.9168436299043
ARIANA DELI & GROCERY INC,-73.913978354,40.671760864,POINT (-73.913978354 40.67176086400001),4739,036300,258.89803546998303
IMPERIAL FOOD & DRINKS CORP,-73.92128424,40.708966815,POINT (-73.92128424 40.70896681499999),5070,044700,276.6761789302158
7-ELEVEN INC,-77.695888038,42.393732766,POINT (-77.695888038 42.39373276600001),3327,960600,6718.463750150187
GERRITSEN PLACE BAGELS CORP,-73.925557283,40.592991971,POINT (-73.925557283 40.592991971),5206,062800,362.5754944271282
QUICK STOP MINI MART OF ROCHESTER INC,-77.569944746,43.176171022,POINT (-77.569944746 43.176171022),5116,005400,325.56380353379825
183 DEER PARK DELI CORP,-73.317027537,40.746617655,POINT (-73.317027537 40.746617655),1612,122802,736.3891411579298
STEWARTS SHOPS CORP,-76.473439176,43.397786572,POINT (-76.473439176 43.397786572000015),3370,021402,713.8003495605951
SUPERIOR STOP DELI CORP,-73.929616303,40.646484061,POINT (-73.929616303 40.646484060999995),4998,084800,148.5536504173714
MARTINS FOODS OF S BURLINGTON LLC,-73.64994019,42.697505971,POINT (-73.64994019 42.69750597099999),3768,041101,1847.5771719274255
G&S OF PULASKI INC,-76.224789851,43.135762202,POINT (-76.224789851 43.135762202),1247,011101,658.348428310741
N&F SICILIAN DELI INC,-73.396636645,40.674746288,POINT (-73.396636645 40.674746288),427,123703,390.31079411174005
FELIX GOURMET INC,-73.943655988,40.810033009,POINT (-73.943655988 40.810033009),3544,020800,145.41558819448383
TAJ MAHAL GROCERY LLC,-77.700839731,43.178872677,POINT (-77.700839731 43.17887267700001),625,014301,1156.1443957613349
GREAT TOKYO MART INC,-73.950518171,40.711142398,POINT (-73.950518171 40.711142398),4797,051300,156.5218438429485
CENTRAL PARK MARKET CORP,-73.952261356,40.799897071,POINT (-73.952261356 40.799897071),3684,021600,199.20010200570758
SEATIDE GOURMET INC,-73.917735207,40.619401587,POINT (-73.917735207 40.61940158699999),5144,069000,256.03695706944086
LITTLE TULCINGO LLC,-73.88059382,40.828320985,POINT (-73.88059382 40.828320985),525,005400,190.14964512375997
CACAO DELI GROCERY CORP,-73.8879103,40.820448324,POINT (-73.8879103 40.82044832399999),577,011502,179.34871782906316
AVOCADOS GOURMET DELI CORP,-73.866496549,40.831678901,POINT (-73.866496549 40.83167890099999),5020,007600,212.1584194524066
NEW EVELINA GROCERY INC,-73.953524676,40.638566641,POINT (-73.953524676 40.638566641),2427,079002,246.29711100157948
VS QUICK MART INC,-73.8845308,40.659248443,POINT (-73.8845308 40.659248443),4817,110600,215.63104131213274
DUKES DELI INC,-73.963144754,40.79916948,POINT (-73.963144754 40.79916948),116,019300,178.9863504240157
MAIMA NEPALI STORE LLC,-76.123641234,43.075785997,POINT (-76.123641234 43.075785997000004),1287,000900,926.3024221517584
GREEN GROCERY CORP,-73.808019112,40.700952392,POINT (-73.808019112 40.700952392),2289,020800,300.97812274196747
MEMON ENTERPRISES INC,-74.178815649,42.930610177,POINT (-74.178815649 42.930610177),1912,070900,377.5413796245386
FADDELL ABDULL M,-78.839494455,42.91560175,POINT (-78.839494455 42.91560175),648,003400,514.8996638596727
CC MART CORP,-73.949128871,40.650725011,POINT (-73.94912887100001 40.650725011),4953,082400,209.33879480034318
CENTRAL VALLEY ENTERPRISES INC,-74.282319748,41.596659162,POINT (-74.282319748 41.59665916200001),1342,010901,231.57281683262167
CANZY ISLAND TASTE INC,-73.326586751,40.755352172,POINT (-73.326586751 40.755352172),267,122605,281.11795714418275
YONKERS MIDLAND MINI MARKET INC,-73.862817899,40.935383202,POINT (-73.862817899 40.93538320199999),2831,002300,263.1843166223311
ALDI INC,-76.803222165,42.083954001,POINT (-76.803222165 42.08395400100001),3750,001000,426.22643251659525
DENKYL COMFORT,-73.241473833,40.736897432,POINT (-73.241473833 40.736897432),271,147301,400.66751192275285
300 MAIN STREET DELI NY CORP,-73.586886653,40.666975216,POINT (-73.586886653 40.66697521599999),948,414100,381.0700762149362
MR EAST DELI CORP,-73.895467591,40.669454919,POINT (-73.895467591 40.66945491900001),1149,115600,130.35085182787634
ADEN ENTERPRISES INC,-78.886400423,42.923951383,POINT (-78.886400423 42.923951383),4125,006301,340.3074232256321
BIG MIKES MARKET LLC,-76.104940873,43.068623703,POINT (-76.104940873 43.06862370300001),1288,001000,549.074932971836
ABARROTES ORTIZ LLC,-77.040401081,42.669526214,POINT (-77.040401081 42.669526214),3754,150501,3645.562047794931
MI PAIS DELI GROCERY CORP,-73.592656671,40.708979322,POINT (-73.592656671 40.708979322),868,407401,494.62185894141913
SWADESHBD RX INC,-73.79116126,40.711675822,POINT (-73.79116126000001 40.71167582199999),2075,046200,336.6534037291548
TIENDA GUATEMALTECA SABOR CHAPIN CORP,-73.859427587,40.751666511,POINT (-73.859427587 40.751666511),2176,040302,152.6168138875127
MARO GROUP LLC,-74.001510653,40.733899516,POINT (-74.001510653 40.733899516),2661,007100,218.4472476079138
DOLLAR TREE STORES INC,-73.89129223,40.820462197,POINT (-73.89129223 40.82046219699999),5022,015900,285.37480018874953
NORTH CONDUIT AUTO SERVICE INC,-73.772341541,40.668207482,POINT (-73.772341541 40.668207482),4086,033405,701.4582286634692
PRINCE CORNER DELI&GROCERY INC THE,-73.777376047,42.67356604,POINT (-73.777376047 42.67356604),1106,000301,121.06438321278523
DOLGEN NEW YORK LLC,-76.05300945,42.09864732,POINT (-76.05300945 42.09864732),2140,013500,668.032656262087
SEA TOWN CORONA NY LLC,-73.861991025,40.750183962,POINT (-73.861991025 40.750183961999994),4185,040501,204.62554998173198
CLIFFORDS SUNRISE TO SUNSET MARKETS INC,-75.034796724,43.015796171,POINT (-75.034796724 43.015796170999984),620,010300,1541.1005535664149
WALES AVE GROCERY CORP,-73.9079433,40.811309158,POINT (-73.9079433 40.811309158),633,003500,72.19509752889228
HP ARORA INC,-73.034110029,40.779452939,POINT (-73.034110029 40.779452938999995),329,158805,558.0682133135839
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.651787729,42.248715783,POINT (-73.651787729 42.248715782999994),4935,001000,4050.967721807389
OUR VILLAGE BAKERY & RESTAURANT CORP,-73.826512775,40.700909812,POINT (-73.826512775 40.700909811999985),2931,014201,158.24826762308436
FAHMAN FAMOUS DELI INC,-73.797801488,40.707089706,POINT (-73.797801488 40.70708970599999),2064,044602,211.46310228262308
GREEN GARDEN DELI INC,-73.944220512,40.809055684,POINT (-73.944220512 40.80905568399999),3544,020800,197.8931023832334
640 PITTSFORD VICTOR LLC,-77.478046314,43.062241889,POINT (-77.478046314 43.062241889000006),2904,011705,260.76993672019825
HANA GROUP OPS LLC,-73.992376222,40.723867342,POINT (-73.992376222 40.723867342000005),3537,003602,198.89935545531938
KELL ENTERPRISES INC,-75.931384012,42.104099832,POINT (-75.93138401200001 42.10409983199999),4032,001300,574.1022783659126
7-ELEVEN INC,-74.19232032,41.331840349,POINT (-74.19232032 41.331840349),3396,014101,1119.6653089795404
1 COLUMBIA DELI INC,-73.957644968,40.811804529,POINT (-73.957644968 40.81180452899999),137,020901,224.5046512061941
STOP&SHOP SUPERMARKET CO LLC THE,-73.85753395,40.923391403,POINT (-73.85753395 40.92339140299998),2835,002404,158.62640637515827
190 EXPRESS DELI 1 INC,-78.884138399,42.89324273,POINT (-78.884138399 42.89324273),1859,007104,266.7318435120366
A&J MEAT MARKET INC,-73.948232963,40.809367068,POINT (-73.948232963 40.80936706799999),3588,022200,123.22763927701925
KINGSTON GROCERY & SMOKE SHOP COR,-73.941105043,40.679557459,POINT (-73.941105043 40.679557459),4994,026900,267.65374809006727
119 CASTLE CORP,-73.992143067,40.734554258,POINT (-73.992143067 40.73455425800001),2654,006100,95.2316845944515
JIA HE SUPERMARKET INC,-73.727808992,40.777264885,POINT (-73.727808992 40.777264885),3933,300800,241.7924669151989
2708 GOURMET DELI CORP,-73.845552101,40.842438247,POINT (-73.845552101 40.842438247),3174,020000,44.13425948845038
KING 6 SMOKE SHOP & DELI CORP,-73.979359965,40.605272632,POINT (-73.979359965 40.605272632),4660,042600,83.16865715755308
LUCKY THREE LADIES INC,-74.002514972,40.642071115,POINT (-74.002514972 40.64207111500001),2495,010802,180.04840715828803
LA VEGA FOOD CORP,-73.902083176,40.858056541,POINT (-73.902083176 40.85805654099999),2559,023900,115.8724786348164
PETRICHOR LLC,-73.938652833,40.699044001,POINT (-73.938652833 40.69904400099999),4600,038900,127.55578168280339
SBF FISHERY INC,-74.123337844,40.613211594,POINT (-74.123337844 40.613211593999985),3520,018701,429.95169195623004
SPEEDWAY LLC,-73.760512496,42.272926826,POINT (-73.760512496 42.272926825999996),2939,001200,2552.0054641792644
CHATRICK SUPERMARKETS INC,-73.574017498,40.909487731,POINT (-73.574017498 40.909487731),910,517901,310.48528076572995
RB GAS & SERVICES INC,-73.733037252,40.780724434,POINT (-73.733037252 40.78072443400001),3933,300800,760.173635835457
MARSHALL BROTHERS INC,-76.721331029,43.246030371,POINT (-76.721331029 43.246030370999996),2108,021502,4682.165493771846
WALGREEN EASTERN CO INC,-73.84242959,40.680116238,POINT (-73.84242959 40.68011623799999),2997,004002,163.15180358703103
QWC GROUP INC,-73.855603428,40.751525024,POINT (-73.855603428 40.751525023999996),2177,040102,202.64862367351776
GRAFTON TOWN STORE INC THE,-73.451378268,42.769371277,POINT (-73.451378268 42.769371277),832,052101,387.0582286854504
WAFA M AL HAJJ,-73.761813954,42.637534627,POINT (-73.761813954 42.637534626999994),3776,002500,687.7842597831748
BRIGHTON MINI MART LLC,-74.175404131,44.429644996,POINT (-74.175404131 44.42964499599999),4289,950800,10497.242373504914
ECKERD CORP,-78.825677139,42.73102604,POINT (-78.825677139 42.731026039999996),3375,013300,1420.6824118426161
492 SUPERMARKET CORP,-73.965306698,40.693345522,POINT (-73.965306698 40.69334552200001),5270,019100,223.32689074058962
COCO N NUTS INC,-73.99579562,40.635148376,POINT (-73.99579562 40.635148376),4490,022000,114.43022245561659
SIBIN FOODS LLC,-78.887901006,42.896849037,POINT (-78.887901006 42.896849037),3251,007103,163.50419535586462
CITRA NYC GOURMET & CRAFT CORP,-73.993577433,40.761931911,POINT (-73.993577433 40.761931911),3238,012102,184.43747836297518
FU LONG FOOD PRODUCT INC,-73.7945447,40.732842475,POINT (-73.7945447 40.73284247499999),4263,134100,393.60010582862014
ESPOSITO&SONS INC,-73.995970299,40.681906278,POINT (-73.995970299 40.681906278),3277,006700,273.29643093618984
SALVAGGIOS INC,-73.247902958,40.7210729,POINT (-73.247902958 40.7210729),337,147201,740.4700492923065
WATSONS CANDIES INC,-77.435741926,43.017983932,POINT (-77.435741926 43.017983932),4306,050104,2372.4671677497095
JB RAWRAW CORP,-73.898260777,40.700636772,POINT (-73.898260777 40.700636771999996),3006,058300,154.25935299756287
DOLGEN NEW YORK LLC,-78.822767781,43.015713525,POINT (-78.822767781 43.015713524999995),3070,009116,947.8683967912034
JUNCALITO MEAT&PRODUCE INC,-73.938057299,40.800955329,POINT (-73.938057299 40.800955329),119,019600,210.00481806734692
GONZALEZ RICARDO,-73.915660183,40.7041679,POINT (-73.915660183 40.7041679),4706,044300,129.2509498920681
RANDAZZOS SEAFOOD INC,-73.889051747,40.854026899,POINT (-73.889051747 40.85402689899998),2732,039100,191.22301212326806
QUICK STOP EXPRESS INC,-76.143423196,43.007360247,POINT (-76.143423196 43.007360247),1174,006101,160.52897439816746
WALGREEN EASTERN CO INC,-74.57001143,42.910848396,POINT (-74.57001143 42.910848396),1926,072300,4247.826186867239
MA GOODLUCK CONVENIENCE INC,-73.996954921,40.598462378,POINT (-73.996954921 40.598462377999994),4577,029200,402.18932041494054
CNR CONVENIENCE STORES LLC,-74.040951698,41.130415211,POINT (-74.040951698 41.130415211),4136,011511,225.24606795473827
IN&OUT MINI MART INC,-78.846716,42.899139886,POINT (-78.846716 42.899139886),285,016600,337.4943840785662
ORCHARD KING CORP,-73.991721763,40.600881814,POINT (-73.991721763 40.600881814),4801,029600,110.06897665055145
ADALYNE DELI GROCERY CORP,-73.899526109,40.83959695,POINT (-73.899526109 40.839596949999994),665,016700,243.61794311196934
LECLAIRE LISA A,-73.833887677,42.622094365,POINT (-73.833887677 42.62209436499999),4855,014203,2004.237615499965
HENG GROCERY INC,-73.828796425,40.75862764,POINT (-73.828796425 40.75862764),2922,085300,190.14682194736778
LUS LICENSING LLC,-73.874882643,40.735298288,POINT (-73.874882643 40.735298287999996),2086,047500,195.47283069221388
LUSCIOUS LITTLE DESSERT CO LLC THE,-73.737039731,40.951403575,POINT (-73.737039731 40.951403574999986),7,007300,752.7727488636593
PYRAMIDS MAIN STREET INC,-73.931440457,41.704696026,POINT (-73.931440457 41.70469602599999),3465,220101,509.43541952057774
WEALTH OF HEALTH CORP,-73.958511489,40.618066434,POINT (-73.958511489 40.61806643399999),3908,053800,142.57072264026462
YOUR DESIRE IN FOOD CORP,-73.979157626,40.724101407,POINT (-73.979157626 40.724101407),2612,002602,55.857332450626366
BQ FARMS INC,-74.263121334,41.790068309,POINT (-74.263121334 41.79006830899999),1112,955002,955.1113221684438
CUMBERLAND FARMS INC,-74.399107739,41.444813861,POINT (-74.399107739 41.444813861),1557,001100,1014.6911403535714
N&I VENTURE CORP,-73.896867872,40.90774966,POINT (-73.896867872 40.907749660000015),2603,034300,239.38949431871194
151 E TREMONT FOOD CORP,-73.90675483,40.850461363,POINT (-73.90675483 40.850461363),5247,023301,195.950550403648
JDM SPECIALTY FOODS LLC,-76.82190121,42.12947684,POINT (-76.82190121 42.12947684),3820,010800,663.8251924207623
7-ELEVEN INC,-78.874656623,42.993660193,POINT (-78.874656623 42.993660193),1840,008201,526.0600590008806
NY RIVERSIDE GOURMET DELI INC,-73.991708017,40.770232384,POINT (-73.991708017 40.77023238400001),3472,014700,273.6799644341693
PRERNA INC,-73.62247965,40.756263775,POINT (-73.62247965 40.756263775),811,303700,957.0451086047209
HIGHWAY DELI INC,-74.457540509,41.400357194,POINT (-74.457540509 41.400357194),1335,011801,1175.0674979230812
WILSON FOOD MARKET CORP,-73.906348475,40.689816741,POINT (-73.906348475 40.689816740999994),4773,040900,202.99380879820458
MCDUFFIES OF SCOTLAND INC,-78.632739474,42.764879457,POINT (-78.632739474 42.764879457),1426,013900,1382.003192526447
FOGGY HARBOR BREWERY INC,-77.651296145,43.175089463,POINT (-77.651296145 43.175089463),5084,002400,796.3910768749246
MILL ROAD CONVENIENCE STORE INC,-72.935693745,40.841736347,POINT (-72.935693745 40.841736346999994),1718,158707,899.1255688207932
HURSA LINDA,-73.39259463,42.467002547,POINT (-73.39259463 42.467002547),2942,000100,3769.2900128912866
SATMAR MEAT OF CONG YETEV LEV INC,-74.617908073,41.715626022,POINT (-74.617908073 41.715626022),2300,951000,2393.769526766577
JAMES ST FOOD MARKET INC,-75.235664591,43.085041169,POINT (-75.235664591 43.08504116899999),640,021202,135.22604477666195
1185 STRAIGHT PATH CORP,-73.369370817,40.736770444,POINT (-73.369370817 40.73677044400001),1606,122502,1030.9751903105432
TOPS MARKETS LLC,-79.243749873,42.109825007,POINT (-79.243749873 42.10982500699999),1639,030200,707.0491133178448
