County,median_income,white_pop,black_pop,asian_pop,hispanic_pop,tract,total_pop,white_percent,black_percent,asian_percent,hispanic_percent,county_tract,tract_y,nearest_store,distance_to_nearest_store,nearest_store_name
MONROE,57306.0,3296.0,243.0,249.0,467.0,14004,4255.0,77.46180963572267,5.710928319623972,5.851938895417156,10.975323149236193,MONROE_14004,14004,24165,816.3070633488845,DOLLAR TREE STORES INC
MONROE,80726.0,2706.0,784.0,37.0,227.0,14102,3754.0,72.08311134789558,20.884389984017048,0.9856153436334576,6.046883324453916,MONROE_14102,14102,3153,845.9110703423893,TARGET CORPORATION
MONROE,73622.0,3763.0,345.0,69.0,260.0,14103,4437.0,84.80955600631057,7.77552400270453,1.555104800540906,5.859815190443993,MONROE_14103,14103,15450,789.5565658618925,DOLLAR TREE STORES INC
MONROE,72262.0,3514.0,65.0,35.0,318.0,14104,3932.0,89.36927772126144,1.6531027466937944,0.8901322482197355,8.087487283825025,MONROE_14104,14104,4660,1526.704281450247,HA MAIER FARMS
MONROE,72047.0,5967.0,792.0,20.0,411.0,14202,7190.0,82.99026425591099,11.015299026425591,0.278164116828929,5.716272600834492,MONROE_14202,14202,9420,490.70771736498114,NEWCOMB OIL CO INC
MONROE,70455.0,1852.0,264.0,117.0,98.0,14204,2331.0,79.45087945087946,11.325611325611328,5.019305019305019,4.2042042042042045,MONROE_14204,14204,9538,1213.4157422797082,GATES EXPRESS INC
MONROE,78792.0,2520.0,407.0,54.0,74.0,14205,3055.0,82.48772504091653,13.32242225859247,1.7675941080196398,2.4222585924713584,MONROE_14205,14205,8649,566.3967404689374,MEMORABLE MUNCHIES INC
MONROE,61210.0,2876.0,313.0,208.0,329.0,14206,3726.0,77.18733225979602,8.400429414922169,5.58239398819109,8.829844337090714,MONROE_14206,14206,8649,521.5817273902364,MEMORABLE MUNCHIES INC
MONROE,61580.0,1735.0,588.0,204.0,124.0,14301,2651.0,65.44700113164843,22.180309317238777,7.695209354960392,4.677480196152396,MONROE_14301,14301,10796,477.7997985536746,FAMILY DOLLAR STORES OF NEW YORK LLC
MONROE,69157.0,4914.0,71.0,24.0,300.0,14302,5309.0,92.5598041062347,1.3373516669805992,0.4520625353173856,5.650781691467319,MONROE_14302,14302,20398,802.4656414275574,WEGMANS FOOD MARKETS INC
MONROE,78423.0,3473.0,1069.0,122.0,363.0,14400,5027.0,69.08693057489556,21.26516809230157,2.4268947682514423,7.2210065645514225,MONROE_14400,14400,689,471.2011266455582,WAL-MART STORES EAST LP
MONROE,78942.0,4731.0,201.0,43.0,86.0,14501,5061.0,93.479549496147,3.971547125074096,0.8496344595929658,1.6992689191859316,MONROE_14501,14501,15423,1712.3459052965318,DOLGEN NEW YORK LLC
MONROE,79800.0,2616.0,483.0,0.0,71.0,14503,3170.0,82.52365930599369,15.23659305993691,0.0,2.239747634069401,MONROE_14503,14503,21186,1667.5612578595214,SPEEDWAY LLC
MONROE,93808.0,4457.0,590.0,86.0,579.0,14504,5712.0,78.02871148459384,10.329131652661063,1.5056022408963583,10.13655462184874,MONROE_14504,14504,7715,844.8157477658623,CVS ALBANY LLC
MONROE,65469.0,3628.0,589.0,72.0,91.0,14505,4380.0,82.8310502283105,13.447488584474886,1.643835616438356,2.077625570776256,MONROE_14505,14505,22749,358.075061464385,SPEEDWAY LLC
MONROE,93281.0,5009.0,276.0,11.0,144.0,14601,5440.0,92.07720588235294,5.073529411764706,0.2022058823529412,2.647058823529412,MONROE_14601,14601,18422,1990.2749372403491,SONBYRNE SALES INC
MONROE,75679.0,3544.0,693.0,448.0,181.0,14602,4866.0,72.83189478010686,14.241676942046857,9.20674064940403,3.719687628442253,MONROE_14602,14602,2743,3388.1723988295307,WEGMANS FOOD MARKETS INC
MONROE,68212.0,4528.0,190.0,21.0,201.0,14700,4940.0,91.65991902834008,3.8461538461538463,0.4251012145748988,4.0688259109311735,MONROE_14700,14700,4518,4016.498537434936,D 13 LLC
MONROE,96520.0,5507.0,31.0,33.0,13.0,14802,5584.0,98.62106017191977,0.5551575931232092,0.5909742120343839,0.2328080229226361,MONROE_14802,14802,9620,2416.1105616422583,REID STORES INC
MONROE,93281.0,3339.0,0.0,20.0,404.0,14803,3763.0,88.73239436619718,0.0,0.5314908317831517,10.736114802019666,MONROE_14803,14803,18729,3360.7838865073822,SOMETHING DELICIOUS BAKERY
MONROE,62760.0,3173.0,98.0,0.0,101.0,14805,3372.0,94.09845788849348,2.906287069988138,0.0,2.9952550415183867,MONROE_14805,14805,23599,581.8760348019553,CVS ALBANY LLC
MONROE,92905.0,3243.0,96.0,0.0,189.0,14806,3528.0,91.921768707483,2.7210884353741496,0.0,5.357142857142857,MONROE_14806,14806,18729,935.4571242090716,SOMETHING DELICIOUS BAKERY
MONROE,68173.0,5395.0,1.0,28.0,379.0,14901,5803.0,92.96915388592107,0.0172324659658797,0.482509047044632,6.531104601068413,MONROE_14901,14901,9446,483.52036279287137,BULLIES ENTERTAINMENT GROUP LLC
MONROE,103796.0,5416.0,79.0,21.0,258.0,14903,5774.0,93.79979217180464,1.3682022861101488,0.3636993418773813,4.468306200207828,MONROE_14903,14903,18987,3035.5623538397417,MAIER JAMES
MONROE,88188.0,4903.0,171.0,47.0,289.0,14905,5410.0,90.62846580406654,3.160813308687616,0.8687615526802217,5.341959334565619,MONROE_14905,14905,3984,1289.4468525326852,RYPMA DIANE
MONROE,69536.0,3238.0,128.0,24.0,160.0,14906,3550.0,91.2112676056338,3.6056338028169015,0.676056338028169,4.507042253521127,MONROE_14906,14906,8512,2044.550983133149,SONBYRNE SALES INC
MONROE,82500.0,5247.0,71.0,51.0,175.0,15000,5544.0,94.64285714285714,1.2806637806637806,0.91991341991342,3.156565656565657,MONROE_15000,15000,20632,2823.1355438955416,REID STORES INC
MONROE,75640.0,4709.0,60.0,0.0,105.0,15101,4874.0,96.61469019286008,1.2310217480508825,0.0,2.154288059089044,MONROE_15101,15101,13274,4159.298582233014,MAYERS CIDER MILL INC
MONROE,61585.0,3755.0,1.0,4.0,31.0,15102,3791.0,99.0503824848325,0.0263782643102083,0.1055130572408335,0.81772619361646,MONROE_15102,15102,14456,2390.2913653830374,BRIGHTLY FARMS LLC
MONROE,66468.0,6045.0,174.0,123.0,997.0,15200,7339.0,82.36817005041559,2.3708952173320617,1.675977653631285,13.584957078621066,MONROE_15200,15200,14971,2309.058732737498,REID STORES INC
MONROE,16167.0,1927.0,296.0,168.0,235.0,15301,2626.0,73.38156892612339,11.271896420411272,6.397562833206398,8.948971820258949,MONROE_15301,15301,2108,1119.018888135228,REID STORES INC
MONROE,51758.0,2762.0,138.0,19.0,52.0,15303,2971.0,92.96533153820262,4.644900706832717,0.6395153147088523,1.7502524402558062,MONROE_15303,15303,2108,184.22560107820115,REID STORES INC
MONROE,51144.0,3100.0,203.0,68.0,167.0,15304,3538.0,87.62012436404748,5.737704918032787,1.921989824759751,4.720180893159977,MONROE_15304,15304,19254,602.1462284673803,NORTERA FOODS USA INC
MONROE,77772.0,3951.0,80.0,15.0,123.0,15400,4169.0,94.77092828016312,1.918925401775006,0.3597985128328136,2.950347805229072,MONROE_15400,15400,5714,2201.521357722341,ALDI INC
MONTGOMERY,37619.0,1466.0,183.0,0.0,526.0,70200,2175.0,67.40229885057471,8.413793103448276,0.0,24.183908045977013,MONTGOMERY_70200,70200,12315,473.80882273838114,STEWARTS SHOPS CORP
MONTGOMERY,40700.0,1367.0,18.0,118.0,852.0,70300,2355.0,58.04670912951168,0.7643312101910829,5.010615711252655,36.17834394904458,MONTGOMERY_70300,70300,8594,410.1103238064943,DOLGEN NEW YORK LLC
MONTGOMERY,48625.0,1832.0,178.0,138.0,674.0,70400,2822.0,64.91849751948973,6.307583274273565,4.890148830616584,23.883770375620127,MONTGOMERY_70400,70400,20038,346.631997768647,263 BOTTOMS UP DELI & GROCERY INC
MONTGOMERY,55463.0,2272.0,2.0,22.0,324.0,70500,2620.0,86.71755725190839,0.0763358778625954,0.8396946564885497,12.366412213740457,MONTGOMERY_70500,70500,22948,1038.9012639646146,COUNTRY FEED STORE INC
MONTGOMERY,37212.0,1356.0,114.0,0.0,1143.0,70600,2613.0,51.89437428243399,4.362801377726751,0.0,43.74282433983927,MONTGOMERY_70600,70600,15083,323.2297117577612,PRICE CHOPPER OPERATING CO INC
MONTGOMERY,53116.0,2085.0,184.0,34.0,349.0,70700,2652.0,78.61990950226244,6.93815987933635,1.282051282051282,13.159879336349926,MONTGOMERY_70700,70700,8119,725.2321053032028,AMSTERDAMS FOREST AVE DELI CORP
MONTGOMERY,37083.0,1699.0,256.0,0.0,1095.0,70800,3050.0,55.704918032786885,8.39344262295082,0.0,35.90163934426229,MONTGOMERY_70800,70800,1732,688.2320731594423,FIVE CORNERS MOBILE INC
MONTGOMERY,27024.0,579.0,240.0,8.0,618.0,70900,1445.0,40.069204152249135,16.608996539792386,0.5536332179930795,42.7681660899654,MONTGOMERY_70900,70900,13405,112.60521052296016,MI ISLA MARKET LLC
MONTGOMERY,62097.0,5132.0,57.0,8.0,792.0,72100,5989.0,85.6904324595091,0.9517448655869092,0.1335782267490399,13.22424444815495,MONTGOMERY_72100,72100,8119,1349.2974143510269,AMSTERDAMS FOREST AVE DELI CORP
MONTGOMERY,70375.0,3376.0,7.0,12.0,161.0,72200,3556.0,94.93813273340832,0.1968503937007873,0.3374578177727784,4.52755905511811,MONTGOMERY_72200,72200,1035,1489.4470972913823,STEWARTS SHOPS CORP
MONTGOMERY,55712.0,2917.0,9.0,4.0,212.0,72300,3142.0,92.8389560789306,0.2864417568427753,0.1273074474856779,6.74729471674093,MONTGOMERY_72300,72300,11393,3488.3327697609952,TYLUTKI FAMILY FARMS LLC
MONTGOMERY,48625.0,2446.0,0.0,21.0,125.0,72400,2592.0,94.36728395061728,0.0,0.8101851851851851,4.822530864197531,MONTGOMERY_72400,72400,11579,845.3552024199662,STEWARTS SHOPS CORP
MONTGOMERY,43889.0,3964.0,68.0,0.0,207.0,72500,4239.0,93.51262090115593,1.6041519226232603,0.0,4.883227176220808,MONTGOMERY_72500,72500,13840,1197.9351827321764,ZOOK SADIE
MONTGOMERY,57111.0,3529.0,4.0,21.0,41.0,72600,3595.0,98.16411682892908,0.1112656467315716,0.5841446453407511,1.1404728789986092,MONTGOMERY_72600,72600,1550,2362.9940467221204,KING JOHN
MONTGOMERY,61902.0,4281.0,56.0,8.0,167.0,72700,4512.0,94.88031914893617,1.2411347517730498,0.1773049645390071,3.701241134751773,MONTGOMERY_72700,72700,1027,4472.471449719109,BELLINGERS ORCHARD LLC
MONTGOMERY,80587.0,3825.0,76.0,3.0,97.0,72800,4001.0,95.60109972506872,1.89952511872032,0.0749812546863284,2.4243939015246188,MONTGOMERY_72800,72800,10582,5439.471619615587,PLAID FARM STORES LLC
NASSAU,153603.0,4829.0,12.0,272.0,337.0,300100,5450.0,88.60550458715596,0.2201834862385321,4.990825688073394,6.18348623853211,NASSAU_300100,300100,13456,1143.353840583342,GREAT NECK CONVENIENCE INC
NASSAU,102375.0,3364.0,79.0,590.0,508.0,300300,4541.0,74.08059898700726,1.7397049108125964,12.992732878220655,11.18696322395948,NASSAU_300300,300300,5275,547.8614139381989,EDEN FARM II INC
NASSAU,112500.0,5117.0,60.0,649.0,681.0,300400,6507.0,78.63838942677117,0.9220839096357768,9.973874289226986,10.465652374366067,NASSAU_300400,300400,4065,692.2048287119803,MIDDLE NECK GLATT INC
NASSAU,144896.0,5236.0,24.0,598.0,113.0,300500,5971.0,87.6905041031653,0.4019427231619494,10.015072852118571,1.8924803215541783,NASSAU_300500,300500,9402,1154.0397367007522,DOLLAR TREE STORES INC
NASSAU,146989.0,4073.0,31.0,2375.0,134.0,300600,6613.0,61.590805988205055,0.4687736277030092,35.91410857402087,2.026311810071072,NASSAU_300600,300600,551,368.387164360916,KINGS POINT SPECIALTY FOOD LLC
NASSAU,97336.0,4132.0,175.0,1416.0,697.0,300700,6420.0,64.3613707165109,2.7258566978193146,22.05607476635514,10.856697819314643,NASSAU_300700,300700,11511,33.3016694976718,STATION CONVENIENCE INC
NASSAU,109750.0,2436.0,0.0,1382.0,357.0,300800,4175.0,58.34730538922156,0.0,33.10179640718563,8.550898203592814,NASSAU_300800,300800,10077,155.32550460816674,220 NORTHERN BLVD INC
NASSAU,241029.0,1233.0,166.0,1331.0,143.0,300901,2873.0,42.91681169509224,5.777932474765054,46.32788026453184,4.97737556561086,NASSAU_300901,300901,1953,1100.67943781536,NORTH SHORE FARMS 1 LTD
NASSAU,166908.0,3704.0,21.0,1717.0,374.0,300902,5816.0,63.68638239339752,0.3610729023383769,29.52200825309491,6.430536451169189,NASSAU_300902,300902,17104,2217.176514721919,KING KULLEN GROCERY CO INC
NASSAU,220238.0,4926.0,27.0,524.0,237.0,301000,5714.0,86.20931046552329,0.4725236261813091,9.170458522926149,4.1477073853692685,NASSAU_301000,301000,23281,1085.6270614149355,ONE STOP AUTO REPAIR CENTER INC
NASSAU,89341.0,4886.0,121.0,660.0,1724.0,301101,7391.0,66.10742795291571,1.6371262346096604,8.929779461507238,23.325666350967392,NASSAU_301101,301101,15316,237.3720486933704,FAST DELI & GROCERY INC
NASSAU,131923.0,3826.0,86.0,682.0,289.0,301102,4883.0,78.3534712267049,1.7612123694450132,13.966823673970918,5.918492729879173,NASSAU_301102,301102,13441,499.4736578127801,TARGET CORPORATION
NASSAU,180523.0,5306.0,13.0,483.0,495.0,301200,6297.0,84.26234714943624,0.2064475146895347,7.670319199618866,7.86088613625536,NASSAU_301200,301200,5668,818.2023533953615,WALGREEN EASTERN CO INC
NASSAU,131845.0,3132.0,220.0,736.0,1455.0,301300,5543.0,56.50369835828973,3.968969871910518,13.278008298755188,26.24932347104456,NASSAU_301300,301300,11155,128.83379652077335,LAZO BROS CONVENIENCE STORE & COURIER CO
NASSAU,192188.0,1774.0,0.0,182.0,233.0,301400,2189.0,81.0415714938328,0.0,8.314298766560073,10.644129739607129,NASSAU_301400,301400,3041,481.3602039104021,WE R NUTS LLC
NASSAU,250001.0,2413.0,0.0,303.0,77.0,301500,2793.0,86.39455782312925,0.0,10.848549946294307,2.756892230576441,NASSAU_301500,301500,23539,1240.7482791716056,RAINDEW PLANDOME LTD
NASSAU,246533.0,3867.0,111.0,588.0,397.0,301600,4963.0,77.91658271206931,2.236550473503929,11.847672778561352,7.999194035865403,NASSAU_301600,301600,3041,1073.143974973822,WE R NUTS LLC
NASSAU,250001.0,2272.0,12.0,429.0,221.0,301700,2934.0,77.43694614860259,0.408997955010225,14.621676891615545,7.532379004771643,NASSAU_301700,301700,973,797.0577318968399,HANA GROUP OPS LLC
NASSAU,116944.0,2445.0,1180.0,864.0,505.0,301800,4994.0,48.95875050060072,23.6283540248298,17.300760913095715,10.112134561473768,NASSAU_301800,301800,1229,567.0802382665139,CAR CARE OF MANHASSET INC
NASSAU,227083.0,2388.0,0.0,607.0,243.0,301900,3238.0,73.74922791846818,0.0,18.746139592340956,7.504632489190858,NASSAU_301900,301900,973,922.185996382462,HANA GROUP OPS LLC
NASSAU,133833.0,4174.0,54.0,700.0,348.0,302000,5276.0,79.11296436694467,1.023502653525398,13.267626990144048,6.595905989385899,NASSAU_302000,302000,1113,373.78649252625775,FRANKLIN EXPRESS MULTISERVICE & CONVENIE
NASSAU,250001.0,3711.0,0.0,678.0,117.0,302101,4506.0,82.35685752330227,0.0,15.046604527296935,2.596537949400799,NASSAU_302101,302101,20094,573.4577601575005,JUICE PRESS LLC THE
NASSAU,250001.0,3075.0,1.0,224.0,281.0,302102,3581.0,85.86986875174533,0.0279251605696732,6.255235967606813,7.846970120078191,NASSAU_302102,302102,15887,680.0952171650322,CVS ALBANY LLC
NASSAU,153201.0,2249.0,280.0,958.0,618.0,302200,4105.0,54.78684531059683,6.82095006090134,23.337393422655296,15.05481120584653,NASSAU_302200,302200,20574,161.8261796414411,LENTON CORP
NASSAU,184732.0,2131.0,61.0,1960.0,114.0,302300,4266.0,49.95311767463666,1.4299109235818095,45.94467885607126,2.6722925457102678,NASSAU_302300,302300,4656,1059.5017104054486,ROSLYN KOSHER INC
NASSAU,126360.0,3279.0,0.0,1565.0,302.0,302400,5146.0,63.71939370384765,0.0,30.41197046249514,5.86863583365721,NASSAU_302400,302400,4656,25.322554380920007,ROSLYN KOSHER INC
NASSAU,209655.0,1828.0,68.0,646.0,98.0,302501,2640.0,69.24242424242424,2.575757575757576,24.46969696969697,3.712121212121213,NASSAU_302501,302501,1673,1224.566152671239,DANS SUPREME SUPERMARKETS INC
NASSAU,233000.0,2009.0,52.0,494.0,116.0,302502,2671.0,75.21527517783602,1.9468363908648447,18.494945713216023,4.342942718083115,NASSAU_302502,302502,11440,1759.6990669187858,EAST HILLS AUTOFIX LLC
NASSAU,117667.0,1539.0,227.0,533.0,240.0,302600,2539.0,60.61441512406459,8.940527766837338,20.99251673887357,9.452540370224495,NASSAU_302600,302600,2612,319.31156934611874,JERICHO 287 INC
NASSAU,158616.0,1531.0,52.0,2324.0,409.0,302700,4316.0,35.47265987025023,1.2048192771084338,53.84615384615385,9.476367006487488,NASSAU_302700,302700,4652,55.81261489268103,CVS ALBANY LLC
NASSAU,124118.0,2921.0,0.0,3053.0,541.0,302800,6515.0,44.83499616270146,0.0,46.86108979278588,8.303914044512663,NASSAU_302800,302800,14111,521.0771176088448,MAJKS INC
NASSAU,162806.0,3110.0,5.0,1077.0,152.0,302900,4344.0,71.59300184162063,0.1151012891344383,24.79281767955801,3.4990791896869244,NASSAU_302900,302900,17453,577.7320988336514,CVS ALBANY LLC
NASSAU,131536.0,2737.0,31.0,2139.0,1209.0,303000,6116.0,44.751471550032704,0.5068672334859385,34.97383911052976,19.7678221059516,NASSAU_303000,303000,9965,274.10798251349405,GMA CONFECTIONS CORP
NASSAU,173210.0,1628.0,92.0,1970.0,357.0,303101,4047.0,40.22732888559427,2.2732888559426736,48.67803311094638,8.82134914751668,NASSAU_303101,303101,5096,768.7233206769287,CUMBERLAND FARMS INC
NASSAU,170078.0,1852.0,16.0,1782.0,230.0,303102,3880.0,47.7319587628866,0.4123711340206186,45.92783505154639,5.927835051546391,NASSAU_303102,303102,22078,557.2101383954532,GENOVESE DRUG STORES INC
NASSAU,157875.0,1161.0,0.0,1624.0,237.0,303203,3022.0,38.41826604897419,0.0,53.73924553275976,7.842488418266049,NASSAU_303203,303203,14815,614.2525208040805,KING KULLEN GROCERY CO INC
NASSAU,103065.0,1802.0,119.0,2034.0,663.0,303204,4618.0,39.02122130792551,2.5768731052403635,44.0450411433521,14.356864443482026,NASSAU_303204,303204,12456,36.45288979294893,WALGREEN EASTERN CO INC
NASSAU,120417.0,1787.0,0.0,956.0,168.0,303301,2911.0,61.38783923050498,0.0,32.84094812779114,5.771212641703881,NASSAU_303301,303301,18290,340.7543177565967,A CERIELLO CORP
NASSAU,130063.0,3545.0,88.0,320.0,901.0,303302,4854.0,73.03255047383601,1.8129377832715288,6.592501030078286,18.56201071281417,NASSAU_303302,303302,18290,156.21568320956357,A CERIELLO CORP
NASSAU,191544.0,2096.0,14.0,306.0,170.0,303400,2586.0,81.05181747873164,0.5413766434648105,11.832946635730858,6.573859242072699,NASSAU_303400,303400,14422,979.2740418446572,WALGREEN EASTERN CO INC
NASSAU,146382.0,4195.0,0.0,559.0,939.0,303500,5693.0,73.68698401545758,0.0,9.819076058317233,16.493939926225192,NASSAU_303500,303500,14502,243.45817693762868,MINEOLA SMOKE & CARD CORP
NASSAU,96359.0,5212.0,242.0,805.0,1333.0,303600,7592.0,68.65121180189674,3.1875658587987354,10.60326659641728,17.55795574288725,NASSAU_303600,303600,10041,121.04400608215204,PORTUGUES FAMILY MARKET INC
NASSAU,116386.0,5122.0,50.0,1605.0,554.0,303700,7331.0,69.8676851725549,0.6820351930159596,21.893329695812305,7.5569499386168335,NASSAU_303700,303700,19412,539.0996471629179,CVS ALBANY LLC
NASSAU,113875.0,4055.0,96.0,640.0,492.0,303800,5283.0,76.75563127011168,1.8171493469619533,12.114328979746356,9.312890403180011,NASSAU_303800,303800,2355,451.9095916675932,AMO FOOD INC
NASSAU,166250.0,1337.0,1994.0,247.0,607.0,303900,4185.0,31.94743130227001,47.64635603345281,5.9020310633213855,14.504181600955796,NASSAU_303900,303900,22575,610.9846276641732,RS SUPERMARKET CORP
NASSAU,159000.0,1917.0,34.0,244.0,122.0,304001,2317.0,82.7362969356927,1.46741476046612,10.53085886922745,5.265429434613725,NASSAU_304001,304001,5509,441.4349985968095,BUTCHER PLACE INC THE
NASSAU,98673.0,3000.0,319.0,420.0,1504.0,304002,5243.0,57.21914934197978,6.084302880030517,8.01068090787717,28.68586687011253,NASSAU_304002,304002,18377,381.6238975913985,ANUPAM INC
NASSAU,106226.0,996.0,1181.0,462.0,2487.0,304100,5126.0,19.43035505267265,23.039406944986343,9.012875536480689,48.51736246586032,NASSAU_304100,304100,2741,186.5612309748289,WESTBURY AUTO CENTER INC
NASSAU,106686.0,719.0,990.0,197.0,1702.0,304202,3608.0,19.927937915742795,27.439024390243905,5.460088691796009,47.172949002217294,NASSAU_304202,304202,17904,79.3904945513422,HUMEI WHOLESALE INC
NASSAU,112446.0,919.0,3144.0,0.0,2521.0,304203,6584.0,13.958080194410694,47.75212636695018,0.0,38.28979343863912,NASSAU_304203,304203,18842,211.86235894529028,MORONTA MINI MART INC
NASSAU,78884.0,2141.0,1205.0,0.0,4615.0,304204,7961.0,26.89360633086296,15.136289410878032,0.0,57.97010425825901,NASSAU_304204,304204,18498,294.4129198009492,COMPA MINI MARKET CORP
NASSAU,125455.0,1463.0,54.0,879.0,879.0,404300,3275.0,44.67175572519084,1.6488549618320612,26.83969465648855,26.83969465648855,NASSAU_404300,404300,12488,202.9557023638477,AMHP CORP
NASSAU,162788.0,4461.0,53.0,311.0,510.0,404400,5335.0,83.61761949390815,0.9934395501405812,5.829428303655107,9.559512652296158,NASSAU_404400,404400,5715,639.4708359333603,DOLLAR TREE STORES INC
NASSAU,127143.0,2976.0,21.0,689.0,764.0,404500,4450.0,66.87640449438203,0.4719101123595505,15.48314606741573,17.168539325842698,NASSAU_404500,404500,23183,434.7181106698406,TULIP SWEET SHOPPE INC
NASSAU,149236.0,3572.0,7.0,565.0,436.0,404600,4580.0,77.99126637554585,0.1528384279475982,12.336244541484715,9.519650655021834,NASSAU_404600,404600,23183,765.2200518845456,TULIP SWEET SHOPPE INC
NASSAU,148807.0,4027.0,7.0,1353.0,1195.0,404700,6582.0,61.18201154664236,0.1063506532968702,20.55606198723792,18.15557581282285,NASSAU_404700,404700,1483,468.03592604074765,K&BP NY CORP
NASSAU,95781.0,1546.0,2152.0,1348.0,1266.0,404800,6312.0,24.493029150823823,34.09378960709759,21.356147021546263,20.05703422053232,NASSAU_404800,404800,3185,466.7822476064862,HN DELI AND GROCERY INC
NASSAU,106371.0,364.0,3200.0,683.0,785.0,404901,5032.0,7.233704292527822,63.59300476947536,13.573131955484897,15.600158982511925,NASSAU_404901,404901,15238,730.5374029570428,ALMEZAAN MEAT AND GROCERY INC
